Table 1
P	TAB	URL	NO	REF	LVL	DATES	AGIID	AGIID DUP
13	"<tr class=""odd""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/350784?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/350784"" onerror=""sin_thumbnail('350784')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""350784""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/350784?nm"">CONFIRMACION DE OFICIO: ALONSO DE CONTRERAS&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/350784""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1674-12-13</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,91,N.17</p></td></tr>"	http	91	"GUATEMALA,91,N.17"	Us	1674-12-13	350784	0
13	"<tr class=""even""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/350785?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/350785"" onerror=""sin_thumbnail('350785')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""350785""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/350785?nm"">CONFIRMACION DE OFICIO: BARTOLOME MUÑOZ&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/350785""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1674-12-15</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,91,N.18</p></td></tr>"	http	91	"GUATEMALA,91,N.18"	Us	1674-12-15	350785	0
13	"<tr class=""odd""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/350786?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/350786"" onerror=""sin_thumbnail('350786')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""350786""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/350786?nm"">CONFIRMACION DE OFICIO: ESTEBAN DE LA FUENTE&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/350786""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1674-12-20</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,91,N.19</p></td></tr>"	http	91	"GUATEMALA,91,N.19"	Us	1674-12-20	350786	0
13	"<tr class=""even""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/350787?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/350787"" onerror=""sin_thumbnail('350787')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""350787""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/350787?nm"">CONFIRMACION DE OFICIO: JUAN DELGADO&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/350787""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1674-12-22</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,91,N.20</p></td></tr>"	http	91	"GUATEMALA,91,N.20"	Us	1674-12-22	350787	0
13	"<tr class=""odd""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/350788?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/350788"" onerror=""sin_thumbnail('350788')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""350788""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/350788?nm"">CONFIRMACION DE OFICIO: FRANCISCO DE DUEÑAS&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/350788""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1674-12-22</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,91,N.21</p></td></tr>"	http	91	"GUATEMALA,91,N.21"	Us	1674-12-22	350788	0
13	"<tr class=""even""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/350789?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/350789"" onerror=""sin_thumbnail('350789')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""350789""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/350789?nm"">CONFIRMACION DE OFICIO: JOSE DE QUINTANILLA&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/350789""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1674-12-22</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,91,N.22</p></td></tr>"	http	91	"GUATEMALA,91,N.22"	Us	1674-12-22	350789	0
13	"<tr class=""odd""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/350790?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/350790"" onerror=""sin_thumbnail('350790')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""350790""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/350790?nm"">CONFIRMACION DE OFICIO: PEDRO RAMIREZ RODADO&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/350790""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1674-12-22</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,91,N.23</p></td></tr>"	http	91	"GUATEMALA,91,N.23"	Us	1674-12-22	350790	0
13	"<tr class=""even""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/350792?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/350792"" onerror=""sin_thumbnail('350792')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""350792""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/350792?nm"">CONFIRMACION DE OFICIO: NICOLAS DE LOS REYES&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/350792""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1675-01-11</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,92,N.1</p></td></tr>"	http	92	"GUATEMALA,92,N.1"	Us	1675-01-11	350792	0
13	"<tr class=""odd""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/350793?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/350793"" onerror=""sin_thumbnail('350793')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""350793""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/350793?nm"">CONFIRMACION DE OFICIO: JUAN ARIAS DE MIRANDA&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/350793""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1675-01-12</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,92,N.2</p></td></tr>"	http	92	"GUATEMALA,92,N.2"	Us	1675-01-12	350793	0
13	"<tr class=""even""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/350794?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/350794"" onerror=""sin_thumbnail('350794')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""350794""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/350794?nm"">CONFIRMACION DE OFICIO: JACINTO ANDRES BEJAR&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/350794""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1675-01-23</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,92,N.3</p></td></tr>"	http	92	"GUATEMALA,92,N.3"	Us	1675-01-23	350794	0
13	"<tr class=""odd""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/350795?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/350795"" onerror=""sin_thumbnail('350795')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""350795""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/350795?nm"">CONFIRMACION DE OFICIO: NICOLAS FARFAN DE LOS GODOS&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/350795""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1675-02-25</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,92,N.4</p></td></tr>"	http	92	"GUATEMALA,92,N.4"	Us	1675-02-25	350795	0
13	"<tr class=""even""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/350796?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/350796"" onerror=""sin_thumbnail('350796')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""350796""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/350796?nm"">CONFIRMACION DE OFICIO: ANTONIO DE MEDINA&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/350796""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1675-02-25</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,92,N.5</p></td></tr>"	http	92	"GUATEMALA,92,N.5"	Us	1675-02-25	350796	0
13	"<tr class=""odd""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/350797?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/350797"" onerror=""sin_thumbnail('350797')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""350797""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/350797?nm"">CONFIRMACION DE OFICIO: IGNACIO DE AGREDA&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/350797""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1675-02-28</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,92,N.6</p></td></tr>"	http	92	"GUATEMALA,92,N.6"	Us	1675-02-28	350797	0
13	"<tr class=""even""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/350798?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/350798"" onerror=""sin_thumbnail('350798')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""350798""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/350798?nm"">CONFIRMACION DE OFICIO: ANTONIO DE MENDOZA&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/350798""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1675-02-28</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,92,N.7</p></td></tr>"	http	92	"GUATEMALA,92,N.7"	Us	1675-02-28	350798	0
13	"<tr class=""odd""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/350799?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/350799"" onerror=""sin_thumbnail('350799')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""350799""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/350799?nm"">CONFIRMACION DE OFICIO: SEBASTIAN COELLO&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/350799""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1675-03-05</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,92,N.8</p></td></tr>"	http	92	"GUATEMALA,92,N.8"	Us	1675-03-05	350799	0
13	"<tr class=""even""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/350800?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/350800"" onerror=""sin_thumbnail('350800')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""350800""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/350800?nm"">CONFIRMACION DE OFICIO: JOSE ANTONIO DE TORRES&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/350800""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1675-03-06</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,92,N.9</p></td></tr>"	http	92	"GUATEMALA,92,N.9"	Us	1675-03-06	350800	0
13	"<tr class=""odd""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/350801?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/350801"" onerror=""sin_thumbnail('350801')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""350801""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/350801?nm"">CONFIRMACION DE OFICIO: GERONIMO ABARCA PANIAGUA&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/350801""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1675-05-02</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,92,N.10</p></td></tr>"	http	92	"GUATEMALA,92,N.10"	Us	1675-05-02	350801	0
13	"<tr class=""even""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/350802?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/350802"" onerror=""sin_thumbnail('350802')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""350802""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/350802?nm"">CONFIRMACION DE OFICIO: GUILLERMO DE PINEDA MENENDEZ&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/350802""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1675-06-14</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,92,N.11</p></td></tr>"	http	92	"GUATEMALA,92,N.11"	Us	1675-06-14	350802	0
13	"<tr class=""odd""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/350803?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/350803"" onerror=""sin_thumbnail('350803')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""350803""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/350803?nm"">CONFIRMACION DE OFICIO: ANTONIO RODRIGUEZ MENENDEZ&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/350803""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1676-02-06</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,92,N.12</p></td></tr>"	http	92	"GUATEMALA,92,N.12"	Us	1676-02-06	350803	0
13	"<tr class=""even""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/350804?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/350804"" onerror=""sin_thumbnail('350804')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""350804""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/350804?nm"">CONFIRMACION DE OFICIO: GABRIEL PERDOMO BETANCUR&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/350804""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1676-04-23</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,92,N.13</p></td></tr>"	http	92	"GUATEMALA,92,N.13"	Us	1676-04-23	350804	0
14	"<tr class=""odd""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/350805?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/350805"" onerror=""sin_thumbnail('350805')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""350805""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/350805?nm"">CONFIRMACION DE OFICIO: JOSE DE AGUILAR&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/350805""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1676-04-28</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,92,N.14</p></td></tr>"	http	92	"GUATEMALA,92,N.14"	Us	1676-04-28	350805	0
14	"<tr class=""even""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/350806?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/350806"" onerror=""sin_thumbnail('350806')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""350806""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/350806?nm"">CONFIRMACION DE OFICIO: MIGUEL CALDERON Y ROJAS&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/350806""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1676-05-21</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,92,N.15</p></td></tr>"	http	92	"GUATEMALA,92,N.15"	Us	1676-05-21	350806	0
14	"<tr class=""odd""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/350807?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/350807"" onerror=""sin_thumbnail('350807')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""350807""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/350807?nm"">CONFIRMACION DE OFICIO: NICOLAS FARFAN DE LOS GODOS&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/350807""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1677-01-04</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,92,N.16</p></td></tr>"	http	92	"GUATEMALA,92,N.16"	Us	1677-01-04	350807	0
14	"<tr class=""even""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/350808?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/350808"" onerror=""sin_thumbnail('350808')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""350808""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/350808?nm"">CONFIRMACION DE OFICIO: MIGUEL DE CUELLAR VARONA&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/350808""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1677-01-12</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,92,N.17</p></td></tr>"	http	92	"GUATEMALA,92,N.17"	Us	1677-01-12	350808	0
