Table 1
CF	OID	URL	URL	DATE	DATE	SCOPE	MIL	OLD NOTES	NOTES	EXTRACT	
GT 22 ram 5 no 45	c720	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347768	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347768	15 Aug 1670	1670-08-15.	"CARTAS DE AUDIENCIA/Carta de Sebastián Alvarez Alfonso, presidente de la Audiencia de Guatemala."	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 22 ram 5 no 46	c721	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347769	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347769	15 Aug 1670	1670-08-15.	"CARTAS DE AUDIENCIA/Carta de Sebastián Alvarez Alfonso, presidente de la Audiencia de Guatemala."	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 22 ram 5 no 47	c722	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347770	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347770	18 Aug 1670	1670-08-18.	"CARTAS DE AUDIENCIA/Carta de Sebastián Alvarez Alfonso, presidente de la Audiencia de Guatemala."	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 22 ram 5 no 48	c723	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347771	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347771	19 Aug 1670	1670-08-19.	CARTAS DE AUDIENCIA/Expediente sobre la causa criminal contra Pedro de Miranda.	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 22 ram 5 no 49	c724	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347772	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347772	20 Aug 1670	1670-08-20.	CARTAS DE AUDIENCIA/Carta de la Audiencia de Guatemala.	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 22 ram 5 no 50	c725	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347773	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347773	20 Aug 1670	1670-08-20.	CARTAS DE AUDIENCIA/Carta de la Audiencia de Guatemala.	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 22 ram 5 no 51	c726	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347774	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347774	20 Aug 1670	1670-08-20.	CARTAS DE AUDIENCIA/Carta de la Audiencia de Guatemala.	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 47 no 35	c2313	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349717	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349717	20 Aug 1670	1670-08-20.	"Cartas de oficiales reales de Guatemala/Carta de Damián de Ochaita, tesorero y Alonso de Mesa, contador, informando sobre la intromisión de Martín de Rebollar, alcalde mayor de San Salvador, en el nombramiento de teniente de oficial real en la caja real de dicha provincia. Con duplicado de carta de 16 de marzo de 1671"	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 22 ram 5 no 52	c727	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347775	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347775	22 Nov 1670	1670-11-22.	"CARTAS DE AUDIENCIA/Carta de Juan Bautista de Urquiola, fiscal de la Audiencia de Guatemala."	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 22 ram 5 no 53	c728	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347776	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347776	22 Nov 1670	1670-11-22.	"CARTAS DE AUDIENCIA/Carta de Juan Bautista de Urquiola, fiscal de la Audiencia de Guatemala."	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 22 ram 5 no 54	c729	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347777	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347777	23 Nov 1670	1670-11-23.	"CARTAS DE AUDIENCIA/Carta de Benito de Noboa Salgado, oidor de la Audiencia de Guatemala."	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 22 ram 5 no 55	c730	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347778	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347778	23 Nov 1670	1670-11-23.	CARTAS DE AUDIENCIA/Carta de la Audiencia de Guatemala.	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 47 no 36	c2314	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349718	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349718	23 Nov 1670	1670-11-23.	"Cartas de oficiales reales de Guatemala/Carta de Damián de Ochaita, tesorero y Alonso de Mesa, contador, informando del recibo de reales cédulas y del envio de plata."	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 105 no 4	c2119	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351217	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351217	3 Mar 1671	1671-03-03.	CONFIRMACION DE ENCOMIENDA DE ISLA DE CONCHAGUA/Expediente de Confirmación de Encomienda de Isla de Conchagua en San Miguel a Gregorio Alvarez de la Fuente. Resuelto	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 23 ram 1 no 1	c731	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347780	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347780	15 Mar 1671	1671-03-15.	CARTAS DE AUDIENCIA/Carta de la Audiencia de Guatemala.	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 23 ram 1 no 2	c732	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347781	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347781	15 Mar 1671	1671-03-15.	CARTAS DE AUDIENCIA/Carta de la Audiencia de Guatemala.	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 23 ram 1 no 3	c733	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347782	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347782	15 Mar 1671	1671-03-15.	CARTAS DE AUDIENCIA/Carta de la Audiencia de Guatemala.	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 23 ram 1 no 4	c734	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347783	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347783	16 Mar 1671	1671-03-16.	CARTAS DE AUDIENCIA/Carta de la Audiencia de Guatemala.	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 23 ram 1 no 5	c735	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347784	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347784	16 Mar 1671	1671-03-16.	CARTAS DE AUDIENCIA/Carta de la Audiencia de Guatemala.	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 47 no 37	c2148	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349719	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349719	16 Mar 1671	1671-03-16.	"Cartas de oficiales reales de Guatemala/Carta de Damián de Ochaita, tesorero, y copia de capítulo de carta de la Audiencia de Guatemala de 15 de marzo de 1671, solicitando el cambio de oficio."	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 23 ram 1 no 6	c736	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347785	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347785	18 Mar 1671	1671-03-18.	"CARTAS DE AUDIENCIA/Carta de Juan Bautista de Urquiola Elorriaga, fiscal de la Audiencia de Guatemala."	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 42 no 77	c2127	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349189	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349189	18 Mar 1671	1671-03-18.	"Cartas de cabildos seculares/Carta del cabildo secular de Santiago de Guatemala, y oficio de remisión, dando cuenta de tener noticias sobre la invasión hecha por el pirata del reino de Tierra Firme, y en concreto la ocupación de la ciudad de Panamá."	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 23 ram 1 no 10	c740	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347789	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347789	20 Mar 1671	1671-03-20.	"CARTAS DE AUDIENCIA/Carta de Juan Bautista de Urquiola Elorriaga, oidor de la Audiencia de Guatemala."	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 23 ram 1 no 11	c741	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347790	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347790	20 Mar 1671	1671-03-20.	CARTAS DE AUDIENCIA/Carta de la Audiencia de Guatemala.	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 23 ram 1 no 7	c737	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347786	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347786	20 Mar 1671	1671-03-20.	CARTAS DE AUDIENCIA/Expediente sobre las medidas que se han tomado con motivo del ataque de los ingleses a las costas de la provincia de Guatemala.	^^^	Inc re defence / Inc re defence / ^^^ / ^^^ / Inc re defence	NOTE REVIEWED ON 29 JUL 2022		
GT 23 ram 1 no 8	c738	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347787	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347787	20 Mar 1671	1671-03-20.	"CARTAS DE AUDIENCIA/Expediente sobre la comisión de Juan Bautista de Urquiola, fiscal de la Audiencia de Guatemala, para averiguar los fraudes cometidos en las entradas de los navíos Santa Elena y San Nicolás de Tolentino."	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 23 ram 1 no 9	c739	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347788	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347788	20 Mar 1671	1671-03-20.	"CARTAS DE AUDIENCIA/Carta de Juan Bautista de Urquiola Elorriaga, fiscal de la Audiencia de Guatemala, al secretario del consejo Francisco Fernández de Madrigal."	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 105 no 5	c2120	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351218	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351218	1 Apr 1671	1671-04-01.	"CONFIRMACION DE ENCOMIENDA DE CHILANGA, ETC/Expediente de Confirmación de Encomienda de Chilanga y Yoloaiguin en San Miguel, Guascoran y Sapicre en Las Minas de Tegucigalpa a José Alvarez de la Fuente. Resuelto"	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 40 ram 39 no 134	c2126	http://pares.mcu.es/ParesBusquedas20/catalogo/description/348980	http://pares.mcu.es/ParesBusquedas20/catalogo/description/348980	4 Apr 1671	1671-04-04.	"CARTAS DE GOBERNADORES/Carta de Bernardo del Pulgar, Gobernador de Soconusco."	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 90 no 32	c2129	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350750	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350750	7 Apr 1671	1671-04-07.	"CONFIRMACION DE OFICIO: MIGUEL MALTES DE MOLINA/Expediente de Confirmación del oficio de escribano real de Indias a Miguel Maltes de Molina, Resuelto."	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 39 ram 26 no 141	c47	http://pares.mcu.es/ParesBusquedas20/catalogo/description/348782	http://pares.mcu.es/ParesBusquedas20/catalogo/description/348782	15 Apr 1671	1671-04-15.	"CARTAS DE GOBERNADORES/Memorial de Pedro Godoy Ponce de León, Gobernador de Honduras."	0	re memo de gob re personal household /v f 1 img 1 / ^^^ / ^^^ / re memo de gob re personal household /v f 1 img 1	NOTE REVIEWED ON 29 JUL 2022		
GT 90 no 33	c2130	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350751	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350751	16 Apr 1671	1671-04-16.	"CONFIRMACION DE OFICIO: ANTONIO DE LOS RIOS/Expediente de Confirmación del oficio de depositario general de la Nueva Segovia, en Nicaragua a Antonio de los Ríos. Resuelto"	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 90 no 34	c2131	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350752	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350752	16 Apr 1671	1671-04-16.	CONFIRMACION DE OFICIO: BERNABE ROJEL/Expediente de Confirmación del oficio de escribano público del número de Santiago en Guatemala a Bernabé Rojel. Resuelto	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 90 no 35	c2132	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350753	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350753	23 Apr 1671	1671-04-23.	CONFIRMACION DE OFICIO: GASPAR DUARTE/Expediente de Confirmación del oficio de alguacil mayor de San Miguel de Guatemala a Gaspar Duarte. Resuelto	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 105 no 6	c2121	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351219	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351219	28 Apr 1671	1671-04-28.	"CONFIRMACION DE ENCOMIENDA DE SAN CRISTOBAL, ETC/Expediente de Confirmación de Encomienda de San Cristóbal de Casabastlan, Santa María Magdalena, San Sebastián Chimapala en el partido de Casabastlan, Santa Ana Malacatan y Santa Lucía Malacatan en el corregimiento de Quetzaltenango, Santa Catalina Retalulco en Zapotitán, Santa María Magdalena Nejapa en Soconusco, Talteca en el Pueblo de Santo Domingo Sacapulas en el Corregimiento de Totonicapán en Verapaz a Tomás de Carranza y Medinilla. Resuelto"	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 105 no 7	c2122	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351220	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351220	30 Apr 1671	1671-04-30.	"CONFIRMACION DE ENCOMIENDA DE AGUACATAN, ETC/Expediente de Confirmación de Encomienda de Aguacatán, Nebac y Chaul en Totonicapán, Sacatecoluca y San Juan Nunualco en San Salvador a Francisco de Godoy y Guzmán. Resuelto"	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 90 no 36	c2133	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350754	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350754	14 May 1671	1671-05-14.	"CONFIRMACION DE OFICIO: PEDRO DE LARA/Expediente de Confirmación del oficio de regidor de San Salvador, en Guatemala a Pedro de Lara. Resuelto"	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 90 no 37	c2134	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350755	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350755	14 May 1671	1671-05-14.	CONFIRMACION DE OFICIO: JUAN FRANCISCO MALDONADO/Expediente de Confirmación del oficio de procurador del número de la Audiencia a Juan Francisco Maldonado. Resuelto	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 105 no 8	c2123	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351221	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351221	5 Jun 1671	1671-06-05.	"CONFIRMACION DE ENCOMIENDA DE SAN FRANCISCO, ETC/Expediente de Confirmación de Encomienda de San Francisco Ychanguegue en Esquintepeque, San Antonio y Lotenango en Tecpanatitan, Samayaque y San Pablo en Zapotitan, Santa María Chiquimula en Tetonicapa a Pedro de Estrada Medinilla Resuelto."	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 90 no 38	c2135	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350756	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350756	9 Jun 1671	1671-06-09.	CONFIRMACION DE OFICIO: LUCAS DE ESCALONA/Expediente de Confirmación del oficio de escribano y notario de Indias a Lucas de Escalona. Resuelto	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 42 no 78	c2128	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349190	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349190	27 Jun 1671	1671-06-27.	"Cartas de cabildos seculares/Carta del cabildo secular de Santiago de Guatemala, aprobando al Doctor D. José de Baños, canónigo de la Iglesia Catedral de Guatemala y remitiendo el sermón que el mismo hizo por la fiesta del Arcángel San Miguel"	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 90 no 39	c2136	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350757	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350757	11 Jul 1671	1671-07-11.	CONFIRMACION DE OFICIO: JUAN DE VILLAFUERTE Y TOVILLA/Expediente de Confirmación del oficio de alférez real de Chiapa a Juan de Villafuerte y Tovilla. Resuelto	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 39 ram 25 no 140	c48	http://pares.mcu.es/ParesBusquedas20/catalogo/description/348781	http://pares.mcu.es/ParesBusquedas20/catalogo/description/348781	5 Aug 1671	1671-08-05.	"CARTAS DE GOBERNADORES/Carta de Juan Márquez Cabrera, Gobernador de Honduras, al Secretario del Consejo, Francisco Fernández de Madrigal."	0	re indize de los despachos del servicjo De su mag.d que he Rezivido yo [el gob] /v fol 1 img 4 / ^^^ / ^^^ / re indize de los despachos del servicjo De su mag.d que he Rezivido yo [el gob] /v fol 1 img 4	NOTE REVIEWED ON 29 JUL 2022		
GT 105 no 9	c2124	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351222	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351222	12 Aug 1671	1671-08-12.	"CONFIRMACION DE ENCOMIENDA DE PERULAPA, ETC/Expediente de Confirmación de Encomienda de Perulapa y Guasapa en el Salvador a Antonio de Aguero y Lambarri. Resuelto"	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 23 ram 1 no 12	c742	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347791	http://pares.mcu.es/ParesBusquedas20/catalogo/description/347791	31 Aug 1671	1671-08-31.	CARTAS DE AUDIENCIA/Expediente sobre el viaje a España del oidor Diego de Valverde Orozco.	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 90 no 40	c2137	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350758	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350758	22 Sep 1671	1671-09-22.	CONFIRMACION DE OFICIO: JUAN ARIAS DE MIRANDA/Expediente de Confirmación del oficio de escribano real de Indias a Juan Arias de Miranda. Resuelto	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 105 no 10	c2113	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351223	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351223	23 Sep 1671	1671-09-23.	"PETICION DE ALVARO BARAONA Y LOAYSA/Expediente relativo a la sobrecédula que pide Alvaro Baraona y Loaysa para que se le situe una renta, de la que tiene hecha merced, en indios vacos o que vacaren en Guatemala. Resuelto"	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 105 no 11	c2114	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351224	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351224	23 Sep 1671	1671-09-23.	"CONFIRMACION DE ENCOMIENDA DE SAN CRISTOBAL, ETC/Expediente de Confirmación de Encomienda de San Cristóbal Acasaguastlan, La Magdalena y Chimalapa en Guatemala a Catalina de Jesús. Resuelto"	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 90 no 41	c2138	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350759	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350759	24 Sep 1671	1671-09-24.	"CONFIRMACION DE OFICIO: JOSE DE PAREDES/Expediente de Confirmación del oficio de guarda mayor de Santo Tomás de Castilla, en Honduras a José de Paredes. Resuelto"	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 90 no 42	c2139	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350760	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350760	24 Sep 1671	1671-09-24.	"CONFIRMACION DE OFICIO: MATIAS DE LA VEGA MORALES/Expediente de Confirmación de los oficios de balanzario, fundidor, ensayador y marcador de plata y oro de la Caja de Guatemala a Matías de la Vega Morales. Resuelto"	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 105 no 12	c2115	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351225	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351225	25 Sep 1671	1671-09-25.	"CONFIRMACION DE ENCOMIENDA DE PASTEPEQUE, ETC/Expediente de Confirmación de Encomienda de Pastepeque, Guacoteti, Ystepeque en San Salvador a José Vélez de Najara. Resuelto"	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 105 no 13	c2116	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351226	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351226	26 Sep 1671	1671-09-26.	"CONFIRMACION DE ENCOMIENDA DE SANTA ANA, ETC/Expediente de Confirmación de Encomienda de Santa Ana, Soyopango, Tanacatepeque y Jilopango en San Salvador a Cristóbal Valero del Corral. Resuelto"	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 90 no 43	c2140	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350761	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350761	26 Sep 1671	1671-09-26.	CONFIRMACION DE OFICIO: GASPAR GONZALEZ DE ANDINO/Expediente de Confirmación del oficio de regidor de Santiago de Guatemala a Gaspar González de Andino. Resuelto	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 90 no 44	c2141	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350762	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350762	1 Oct 1671	1671-10-01.	CONFIRMACION DE OFICIO: LORENZO DE MONTUFAR/Expediente de Confirmación del oficio de escribano real de Indias a Lorenzo de Montufar. Resuelto	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
GT 90 no 45	c2142	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350763	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350763	5 Oct 1671	1671-10-05.	CONFIRMACION DE OFICIO: JUAN DE JEREZ SERRANO/Expediente de Confirmación del oficio de escribano real de Indias a Juan de Jerez Serrano. Resuelto	^^^	^^^	NOTE REVIEWED ON 29 JUL 2022		
